assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,recoveries,red_cards,region,removed,saves,saves_per_90,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2002-03-10,0,98,True,True,None,None,0,0.0,39,441302,5,,0,0,-3,3,138.5,162,39,60,7.85,None,,0,2,1.3,1.3,1,0.79,0.1,1.45,0.19,0.66,12.44,1.63,0.09,Ian,1.3,257,96,12,1.57,0,False,38.3,232,79,39,False,139.4,263,104,688,,None,42,625,148,p441302,0,0,None,0,,441302.jpg,1.2,416,153,44,0,152,False,0,0.0,[],Maatsen,0.5,249,95,False,None,7,0.92,a,21,2,7,2024-06-28,103.0,188,43,18,48164,1145,88545,1447,0.3,4.3,Maatsen,1
0,1993-03-13,1,87,True,True,100,50,2,0.36,39,149484,None,,0,0,-2,2,44.6,317,106,41,7.42,None,,0,2,0.0,0.0,0,0.09,0.02,0.42,0.08,0.33,8.78,1.59,0.06,Tyrone,0.0,547,230,6,1.09,0,False,19.0,334,113,40,False,120.2,281,107,497,,2025-11-02T00:00:09.519584Z,43,562,125,p149484,0,0,None,0,,149484.jpg,3.4,125,47,16,0,241,False,0,0.0,[],Mings,0.5,242,92,False,None,6,1.09,a,2,2,7,2019-07-08,25.0,333,109,24,122719,105,187783,486,0.0,5.6,Mings,0
1,1997-01-16,2,176,True,True,100,50,3,0.28,58,244954,None,,0,0,-2,2,17.3,374,135,73,6.9,None,,0,2,0.0,0.0,0,0.22,0.02,0.44,0.04,0.22,14.19,1.34,0.02,Pau,0.0,550,231,11,1.04,0,False,25.3,301,100,41,False,207.6,197,79,952,,2025-12-12T00:00:09.857457Z,43,572,132,p244954,1,0,None,0,,244954.jpg,3.2,148,57,52,0,200,False,0,0.0,[],Torres,0.3,313,116,False,None,10,0.95,a,15,2,7,2023-07-12,26.0,329,107,39,60992,395,88046,757,0.0,9.1,Pau,0
0,2003-02-07,0,-3,True,True,100,100,0,0.0,0,606798,None,,0,0,-1,1,1.5,433,160,0,0.0,None,,0,2,0.2,0.2,0,0.01,0.03,0.01,0.03,0.00,1.52,4.56,0.0,Andrés,0.2,365,132,2,6.0,0,False,0.2,475,170,42,False,0.6,471,169,30,,2025-10-23T13:30:07.986013Z,39,761,228,p606798,0,0,None,0,,606798.jpg,0.5,484,168,2,0,200,False,0,0.0,[],García,0.2,359,132,False,None,0,0.0,a,0,2,7,2025-01-21,0.0,488,192,1,26603,261,36616,413,0.1,0.3,A.García,0
0,1993-06-08,0,0,False,True,0,0,0,0,0,106468,None,,0,0,0,0,0.0,533,203,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Álex,0.0,469,178,0,0,0,False,0.0,542,202,43,False,0.0,539,202,0,Has joined Girona permanently.,2025-08-26T13:45:03.013808Z,40,644,159,p106468,0,0,None,0,,106468.jpg,0.0,549,202,0,0,200,False,0,0,[],Moreno Lopera,1.7,148,58,False,None,0,0,u,0,2,7,2023-01-11,0.0,495,195,0,44476,0,876472,1538,0.0,0.0,Alex Moreno,0
0,2004-01-05,3,62,True,True,100,100,1,0.21,14,515597,None,,0,0,0,0,37.4,333,113,23,4.79,None,,0,2,0.2,0.2,1,0.12,0.02,0.12,0.02,0.00,7.70,1.6,0.0,Lamare,0.2,367,134,6,1.25,0,False,10.1,387,138,44,False,58.2,366,139,432,,2025-11-20T10:30:09.224047Z,40,679,178,p515597,0,0,None,0,,515597.jpg,1.3,401,147,14,0,152,False,0,0.0,[],Bogarde,0.5,244,93,False,None,4,0.83,a,9,2,7,2021-01-07,6.0,393,146,21,93985,817,78948,1237,0.0,5.2,Bogarde,4
0,None,0,0,True,True,None,None,0,0,0,514315,None,,0,0,-1,1,0.0,517,195,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lino,0.0,454,170,0,0,0,False,0.0,527,194,45,False,0.0,524,194,0,,None,39,750,221,p514315,0,0,None,0,,514315.jpg,0.0,534,194,0,0,None,False,0,0,[],da Cruz Sousa,0.3,323,120,False,None,0,0,a,0,2,7,None,0.0,478,186,0,17625,145,31190,316,0.0,0.0,Sousa,0
0,2006-04-20,0,0,False,True,0,0,0,0,0,587178,None,,0,0,0,0,0.0,576,227,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Yasin,0.0,514,205,0,0,0,False,0.0,584,226,46,False,0.0,581,226,0,has joined Anderlecht on loan for the rest of the season.,2025-09-22T21:15:59.805053Z,40,695,191,p587178,0,0,None,0,,587178.jpg,0.0,592,227,0,0,219,False,0,0,[],Özcan,0.1,446,163,False,None,0,0,u,0,2,7,2025-06-01,0.0,540,221,0,4656,0,20424,66,0.0,0.0,Yasin,0
4,2002-07-26,10,359,True,True,100,100,6,0.29,27,244850,None,,0,0,6,-6,358.8,36,34,120,5.78,None,,3,3,6.7,6.7,3,2.36,0.11,5.78,0.27,3.42,30.15,1.45,0.16,Morgan,6.7,10,4,24,1.16,7,False,126.8,13,11,47,False,455.6,33,9,1867,,2025-08-10T22:00:04.458365Z,76,20,13,p244850,0,0,None,0,,244850.jpg,4.8,27,12,72,0,241,False,0,0.0,[],Rogers,31.8,8,3,False,None,21,1.01,a,21,2,7,2024-02-01,455.0,16,7,101,4753375,169563,1848454,74784,0.9,13.3,Rogers,4
4,1997-05-07,3,252,True,True,100,100,3,0.24,22,166989,3,,0,0,-1,1,294.5,60,48,117,9.3,None,,0,3,4.5,4.5,3,1.81,0.14,2.72,0.21,0.91,20.48,1.63,0.07,Youri,4.5,47,24,16,1.27,0,False,69.5,96,55,48,False,261.2,164,62,1132,,2025-09-14T22:00:07.795199Z,59,93,59,p166989,0,0,None,0,,166989.jpg,3.1,181,77,60,0,21,False,0,0.0,[],Tielemans,1.1,177,60,False,None,13,1.03,a,35,2,7,2023-06-14,139.0,138,79,47,145049,8462,275691,4780,0.8,8.0,Tielemans,0
0,1997-08-09,0,0,False,True,0,0,0,0,0,215711,None,,0,0,0,0,0.0,780,346,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Leon,0.0,769,340,0,0,0,False,0.0,781,346,49,False,0.0,781,346,0,Has joined AS Roma on loan for the rest of the season.,2025-08-20T13:31:56.843157Z,55,141,89,p215711,0,0,None,0,,215711.jpg,0.0,781,346,0,0,107,False,0,0,[],Bailey,0.1,510,179,False,None,0,0,u,0,2,7,2021-08-04,0.0,777,345,0,2168,0,48242,32,0.0,0.0,Bailey,0
2,1996-12-25,7,189,True,True,100,100,2,0.23,17,195546,None,,0,0,-2,2,197.3,103,73,89,10.38,6,,2,3,1.7,1.7,1,0.98,0.11,2.85,0.33,1.87,13.03,1.52,0.22,Emiliano,1.7,233,99,8,0.93,4,False,62.4,122,65,50,False,246.0,172,68,772,,2025-10-31T00:00:08.522687Z,53,186,115,p195546,0,0,2,0,,195546.jpg,3.1,177,74,47,0,10,False,0,0.0,[],Buendía Stati,0.3,284,97,False,None,9,1.05,a,25,2,7,2021-06-10,180.0,101,61,58,157078,1275,138604,3380,0.3,10.9,Buendía,2
0,2003-10-04,0,0,False,True,0,0,0,0,0,469247,None,,0,0,0,0,0.0,781,347,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Samuel,0.0,771,342,0,0,0,False,0.0,782,347,51,False,0.0,782,347,0,has joined West Bromwich Albion on loan for the rest of the season,2025-09-22T21:15:59.838578Z,55,150,95,p469247,0,0,None,0,,469247.jpg,0.0,782,347,0,0,241,False,0,0,[],Iling-Junior,0.0,666,275,False,None,0,0,u,0,2,7,2024-07-01,0.0,778,346,0,1383,0,3740,6,0.0,0.0,Iling Jr,0
2,1999-01-19,3,161,True,True,None,None,1,0.14,2,204646,None,,0,0,-4,4,99.7,208,133,16,2.25,None,,1,3,1.5,1.5,1,0.35,0.05,4.38,0.62,4.03,10.59,1.49,0.57,Donyell,1.5,249,108,10,1.41,4,False,56.3,146,80,53,False,183.4,218,93,640,,None,51,229,140,p204646,0,0,1,0,,204646.jpg,2.6,236,104,10,0,152,False,0,0.0,[],Malen,0.7,223,78,False,None,5,0.7,a,4,2,7,2025-01-14,290.0,50,32,55,172655,720,306364,4055,0.3,10.8,Malen,0
2,1994-10-18,4,285,True,True,None,None,7,0.4,29,122806,4,,0,0,-1,1,384.1,30,29,126,7.2,None,,1,3,4.5,4.5,3,1.95,0.11,4.47,0.25,2.52,26.45,1.51,0.14,John,4.5,45,22,21,1.2,3,False,88.8,52,37,54,False,308.2,115,40,1574,,None,54,158,98,p122806,0,0,None,0,,122806.jpg,3.3,144,62,70,0,243,False,0,0.0,[],McGinn,1.1,173,58,False,None,20,1.14,a,27,2,7,2018-08-08,193.0,94,56,70,193393,12301,144918,6147,0.8,13.0,McGinn,3
1,1993-12-05,0,56,True,True,0,0,0,0.0,2,88894,None,,0,0,-2,2,33.7,338,179,15,11.84,None,,0,3,0.0,0.0,0,0.16,0.13,0.59,0.47,0.43,1.41,1.11,0.34,Ross,0.0,689,285,0,0.0,1,False,14.0,361,170,55,False,51.8,377,165,114,Knee injury - Expected back 07 Feb,2025-11-30T22:30:09.043798Z,48,343,214,p88894,0,0,None,0,,88894.jpg,2.1,300,131,10,0,241,False,0,0.0,[],Barkley,0.0,615,240,False,None,0,0.0,i,3,2,7,2024-07-01,55.0,277,149,15,4368,20,11628,66,0.0,3.1,Barkley,0
0,None,0,0,False,True,0,0,0,0,0,491287,None,,0,0,0,0,0.0,759,332,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Enzo,0.0,733,315,0,0,0,False,0.0,761,332,56,False,0.0,761,332,0,Season-long loan to Benfica,2025-07-22T13:50:13.193555Z,50,265,161,p491287,0,0,None,0,,491287.jpg,0.0,761,332,0,0,None,False,0,0,[],Barrenechea,0.0,795,356,False,None,0,0,u,0,2,7,None,0.0,752,330,0,0,0,34,0,0.0,0.0,Barrenechea,0
0,2003-01-03,0,0,False,True,0,0,0,0,0,461421,None,,0,0,0,0,0.0,754,329,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lewis,0.0,729,312,0,0,0,False,0.0,757,329,57,False,0.0,757,329,0,Has joined Preston North End on loan for the rest of the season.,2025-08-26T13:44:19.058961Z,50,258,158,p461421,0,0,None,0,,461421.jpg,0.0,757,329,0,0,241,False,0,0,[],Dobbin,0.0,648,264,False,None,0,0,u,0,2,7,2024-06-23,0.0,748,327,0,889,0,5390,9,0.0,0.0,Dobbin,0
3,1999-11-23,7,282,True,True,75,100,5,0.32,46,226944,None,,0,0,-1,1,241.3,81,61,149,9.51,None,,0,3,1.4,1.8,3,0.84,0.05,1.36,0.08,0.53,20.80,1.33,0.03,Boubacar,1.8,217,91,15,0.96,1,False,64.2,115,63,58,False,325.0,104,36,1410,Knee injury - 75% chance of playing,2026-01-11T18:30:10.173859Z,49,307,189,p226944,0,0,None,0,,226944.jpg,3.4,133,57,65,0,73,False,0,0.0,[],Kamara,0.4,258,86,False,None,17,1.09,d,38,2,7,2022-06-11,75.0,239,132,61,111003,1250,84852,3288,0.4,12.4,Kamara,5
0,2001-08-16,3,210,True,True,0,0,3,0.3,54,449871,None,,0,0,-2,2,60.6,284,164,118,11.99,None,,0,3,0.0,0.0,0,0.21,0.02,0.64,0.06,0.43,14.10,1.43,0.04,Amadou,1.3,258,113,11,1.12,2,False,37.0,240,120,59,False,242.2,175,71,886,Knock - Unknown return date,2025-12-31T00:00:09.203825Z,48,361,224,p449871,0,0,None,0,,449871.jpg,3.3,139,60,37,0,21,False,0,0.0,[],Onana,0.6,224,79,False,None,11,1.12,i,27,2,7,2024-07-22,67.0,255,139,46,133583,119,254531,4940,0.3,9.6,Onana,2
0,2007-01-29,0,0,True,True,None,None,0,0,0,577731,None,,0,0,-1,1,0.0,644,250,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,598,216,0,0,0,False,0.0,650,248,60,False,0.0,647,246,0,,None,44,547,327,p577731,0,0,None,0,,577731.jpg,0.0,654,252,0,0,241,False,0,0,[],Broggio,0.3,316,104,False,None,0,0,a,0,2,7,2024-09-23,0.0,618,238,0,37255,180,46086,569,0.0,0.0,Broggio,0
0,1995-04-15,0,0,False,True,0,0,0,0,0,151589,None,,0,0,0,0,0.0,652,254,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Leander,0.0,607,221,0,0,0,False,0.0,659,253,61,False,0.0,656,251,0,Has joined Real Oviedo permanently.,2025-08-20T13:31:56.822248Z,45,399,243,p151589,0,0,None,0,,151589.jpg,0.0,662,256,0,0,21,False,0,0,[],Dendoncker,0.1,513,182,False,None,0,0,u,0,2,7,2022-09-01,0.0,628,244,0,2169,0,33284,69,0.0,0.0,Dendoncker,0
0,2006-10-02,0,3,True,True,None,None,0,0.0,0,559962,None,,0,0,0,0,0.3,456,222,1,11.25,None,,0,3,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.61,6.86,0.0,Jamaldeen,0.2,384,173,0,0.0,0,False,0.1,478,219,62,False,0.2,476,218,8,,None,45,460,280,p559962,0,0,None,0,,559962.jpg,1.0,448,203,1,0,241,False,0,0.0,[],Jimoh-Aloba,0.1,532,188,False,None,0,0.0,a,0,2,7,2024-09-23,0.0,671,276,1,7624,261,8706,167,0.0,0.2,Jimoh-Aloba,0
0,None,0,0,True,True,None,None,0,0,0,537403,None,,0,0,-2,2,0.0,613,230,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kadan,0.0,562,196,0,0,0,False,0.0,618,227,63,False,0.0,615,225,0,,None,43,596,343,p537403,0,0,None,0,,537403.jpg,0.0,625,234,0,0,None,False,0,0,[],Young,0.6,229,80,False,None,0,0,a,0,2,7,None,0.0,583,216,0,90915,1527,105238,2123,0.0,0.0,Young,0
2,1995-12-30,9,297,True,True,100,100,6,0.35,14,178301,None,,1,-1,-2,2,164.9,138,8,57,3.29,None,,2,4,6.0,6.0,2,0.82,0.05,9.50,0.55,8.68,25.09,1.45,0.5,Ollie,6.0,19,4,21,1.21,7,False,108.8,33,7,64,False,324.2,105,10,1561,,2025-10-13T11:00:08.391124Z,88,8,4,p178301,0,0,3,0,,178301.jpg,3.9,88,8,32,0,241,False,0,0.0,[],Watkins,13.8,25,6,False,None,18,1.04,a,11,2,7,2020-09-09,600.0,5,4,81,1845571,110316,3152175,53719,0.7,9.2,Watkins,1
0,None,0,0,False,True,0,0,0,0,0,576756,None,,0,0,0,0,0.0,698,73,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Zépiqueno,0.0,655,64,0,0,0,False,0.0,703,74,65,False,0.0,702,74,0,has joined Huddersfield Town on loan for the rest of the season.,2025-09-02T13:26:36.441136Z,45,471,65,p576756,0,0,None,0,,576756.jpg,0.0,704,74,0,0,None,False,0,0,[],Redmond,0.3,310,52,False,None,0,0,u,0,2,7,None,0.0,681,73,0,17574,0,83821,198,0.0,0.0,Redmond,0
0,2003-04-04,0,13,True,True,100,100,0,0.0,2,444884,None,,0,0,-4,4,17.8,371,188,5,4.64,None,,0,3,0.0,0.0,0,0.06,0.06,0.25,0.24,0.19,1.74,1.61,0.18,Harvey,0.0,741,321,2,1.86,0,False,4.4,425,191,389,False,8.6,437,198,97,,2025-12-19T15:00:08.993439Z,51,235,144,p444884,0,0,None,0,,444884.jpg,1.0,468,219,3,0,241,False,0,0.0,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 37 as part of their loan conditions.', 'gameweek': 37, 'url': None}]",Elliott,0.2,392,132,False,None,1,0.93,a,0,2,7,2025-09-01,18.0,358,182,4,91770,146,100327,226,0.0,0.8,Elliott,0
0,2000-03-25,0,44,True,True,100,100,1,0.3,8,209243,None,,0,0,-2,2,85.4,228,142,16,4.77,None,,0,3,1.2,1.2,3,0.59,0.18,0.97,0.29,0.38,4.11,1.22,0.11,Jadon,1.2,269,120,2,0.6,0,False,23.1,311,151,456,False,39.0,395,174,302,,2025-12-13T19:30:11.153931Z,58,105,68,p209243,0,0,None,0,,209243.jpg,1.3,413,186,7,0,241,False,0,0.0,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 30 as part of their loan conditions.', 'gameweek': 30, 'url': None}]",Sancho,0.2,374,126,False,None,2,0.6,a,1,2,7,2025-09-01,105.0,185,105,14,37160,521,41729,457,0.2,2.4,Sancho,0
2,2001-07-01,0,70,True,True,100,0,1,0.18,6,485337,None,,0,0,-3,3,42.4,323,177,48,8.45,None,,0,3,0.2,0.0,0,0.37,0.07,1.34,0.24,0.97,8.44,1.49,0.17,Evann,0.2,400,186,9,1.59,0,False,22.3,316,155,677,False,75.4,342,152,511,,2025-12-20T09:30:09.741346Z,62,77,50,p485337,0,0,None,0,,485337.jpg,1.9,336,147,26,0,54,False,0,0.0,[],Guessand,0.0,623,247,False,None,6,1.06,a,16,2,7,2025-08-08,109.0,176,102,23,6329,26,11840,76,0.0,3.7,Guessand,0
0,2004-12-02,0,0,True,True,None,None,0,0,0,481283,None,,0,0,-1,1,0.0,510,36,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,447,44,0,0,0,False,0.0,520,49,688,False,0.0,517,49,0,,None,39,743,81,p481283,0,0,None,0,,481283.jpg,0.0,527,49,0,0,241,False,0,0,[],Wright,0.6,230,31,False,None,0,0,a,0,2,7,2023-03-31,0.0,471,21,0,57205,735,37987,1103,0.0,0.0,Wright,0
0,2006-10-02,0,0,False,True,0,0,0,0,0,569577,None,,0,0,0,0,0.0,573,224,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Triston,0.0,511,202,0,0,0,False,0.0,581,223,701,False,0.0,578,223,0,has joined Annecy on loan for the rest of the season.,2025-09-22T21:15:59.825051Z,40,691,187,p569577,0,0,None,0,,569577.jpg,0.0,589,224,0,0,241,False,0,0,[],Rowe,0.1,518,187,False,None,0,0,u,0,2,7,2024-09-23,0.0,537,218,0,8943,0,10391,66,0.0,0.0,Rowe,0
0,2008-03-04,0,3,True,True,None,None,0,0.0,0,645618,None,,0,0,-1,1,0.3,454,221,1,5.62,None,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.90,5.06,0.0,Bradley,0.0,604,220,1,5.62,0,False,0.0,656,252,702,False,0.0,653,250,16,,None,44,555,332,p645618,0,0,None,0,,645618.jpg,1.0,443,199,1,0,241,False,0,0.0,[],Burrowes,0.1,525,185,False,None,0,0.0,a,0,2,7,2025-01-09,0.0,625,243,1,9037,45,8094,95,0.0,0.2,Burrowes,0
0,2006-12-21,0,0,True,True,None,None,0,0,0,564505,None,,0,0,-1,1,0.0,522,44,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sam,0.0,459,52,0,0,0,False,0.0,532,57,703,False,0.0,529,57,0,,None,39,755,89,p564505,0,0,None,0,,564505.jpg,0.0,539,57,0,0,241,False,0,0,[],Proctor,0.6,228,30,False,None,0,0,a,0,2,7,2023-12-16,0.0,483,29,0,78959,4204,28750,2371,0.0,0.0,Proctor,0
0,2005-10-06,0,0,True,True,None,None,0,0,0,534836,None,,0,0,-1,1,0.0,519,197,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Travis,0.0,456,172,0,0,0,False,0.0,529,196,710,False,0.0,526,196,0,,None,39,752,223,p534836,0,0,None,0,,534836.jpg,0.0,536,196,0,0,241,False,0,0,[],Patterson,0.2,367,134,False,None,0,0,a,0,2,7,2025-08-30,0.0,480,188,0,32097,58,20129,383,0.0,0.0,Patterson,0
1,1994-07-17,0,87,True,True,100,100,1,0.16,30,184667,None,,0,0,0,0,26.5,349,124,34,5.42,None,,0,2,2.7,2.7,6,0.04,0.01,0.07,0.01,0.03,10.62,1.69,0.0,Victor,2.7,152,59,9,1.43,0,False,15.6,353,125,719,False,121.0,278,106,565,,2025-09-18T04:00:08.433120Z,45,403,76,p184667,0,0,None,0,,184667.jpg,2.0,312,122,12,0,206,False,0,0.0,[],Lindelöf,0.1,456,167,False,None,6,0.96,a,4,2,7,2025-09-01,8.0,379,140,20,15261,1544,7117,428,0.6,4.4,Lindelöf,0
0,2007-03-04,0,3,True,True,None,None,0,0.0,0,577285,None,,0,0,0,0,1.0,439,212,0,0.0,None,,0,3,0.2,0.2,0,0.01,0.11,0.01,0.11,0.00,0.61,6.86,0.0,George,0.2,386,175,0,0.0,0,False,0.1,479,220,754,False,0.0,704,288,8,,None,45,473,288,p577285,0,0,None,0,,577285.jpg,1.0,451,206,0,0,241,False,0,0.0,[],Hemmings,0.0,749,325,False,None,0,0.0,a,0,2,7,2025-08-05,0.0,683,283,1,577,30,333,33,0.0,0.2,George Hemmings,0
0,2004-09-09,0,0,True,True,None,None,0,0,0,516875,None,,0,0,0,0,0.0,564,66,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ronnie,0.0,501,72,0,0,0,False,0.0,572,77,757,False,0.0,569,77,0,,None,40,681,59,p516875,0,0,None,0,,516875.jpg,0.0,580,77,0,0,244,False,0,0,[],Hollingshead,0.0,716,82,False,None,0,0,a,0,2,7,2025-12-02,0.0,527,51,0,848,45,465,47,0.0,0.0,Hollingshead,0
0,2007-11-30,0,0,True,True,None,None,0,0,0,664015,None,,0,0,0,0,0.0,590,240,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Leon,0.0,529,219,0,0,0,False,0.0,599,240,768,False,0.0,595,239,0,,None,40,712,207,p664015,0,0,None,0,,664015.jpg,0.0,606,240,0,0,241,False,0,0,[],Routh,0.0,732,248,False,None,0,0,a,0,2,7,2025-12-20,0.0,555,235,0,295,45,168,33,0.0,0.0,Leon Routh,0
0,2006-10-19,0,0,True,True,None,None,0,0,0,618027,None,,0,0,0,0,0.0,585,235,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,TJ,0.0,524,214,0,0,0,False,0.0,593,234,781,False,0.0,590,234,0,,None,40,706,201,p618027,0,0,None,0,,618027.jpg,0.0,601,235,0,0,241,False,0,0,[],Carroll,0.0,766,258,False,None,0,0,a,0,2,7,2026-01-02,0.0,549,229,0,110,46,32,19,0.0,0.0,Carroll,0
0,2006-05-05,0,0,True,True,None,None,0,0,0,653481,None,,0,0,0,0,0.0,765,336,0,0,None,,0,3,1.7,1.7,0,0.00,0,0.00,0,0.00,0.00,0,0,Alysson Edward Franco,0.0,740,320,0,0,0,False,0.0,767,336,792,False,0.0,767,336,0,,None,50,279,172,p653481,0,0,None,0,,653481.jpg,0.0,767,336,0,0,30,False,0,0,[],da Rocha dos Santos,0.0,787,349,False,None,0,0,a,0,2,7,2026-01-01,0.0,758,334,0,66,59,9,9,0.0,0.0,Alysson,0
0,2004-06-15,0,0,True,True,None,None,0,0,0,518030,None,,0,0,-2,2,0.0,610,79,0,0,None,,0,1,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Max,0.0,559,83,0,0,0,False,0.0,615,86,183,False,0.0,612,86,0,,None,43,592,30,p518030,0,0,None,0,,518030.jpg,0.0,622,86,0,0,80,False,0,0,[],Weiß,0.1,450,68,False,None,0,0,a,0,3,90,2025-06-25,0.0,580,66,0,5889,138,15421,175,0.0,0.0,Weiss,0
0,2000-07-19,0,0,False,True,0,0,0,0,0,489571,None,,0,0,0,0,0.0,556,63,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Etienne,0.0,492,69,0,0,0,False,0.0,564,74,184,False,0.0,561,74,0,has joined FC Fredericia permanently.,2025-09-02T12:51:25.510909Z,40,671,56,p489571,0,0,None,0,,489571.jpg,0.0,572,74,0,0,241,False,0,0,[],Green,0.2,387,57,False,None,0,0,u,0,3,90,2024-08-07,0.0,519,48,0,4943,0,32622,161,0.0,0.0,Green,0
0,1990-11-14,0,0,True,True,None,None,0,0,0,51943,None,,0,0,-1,1,0.0,490,19,0,0,None,,0,1,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Václav,0.0,425,27,0,0,0,False,0.0,501,33,185,False,0.0,498,33,0,,None,39,714,64,p51943,0,0,None,0,,51943.jpg,0.0,508,33,0,0,57,False,0,0,[],Hladký,0.2,390,58,False,None,0,0,a,0,3,90,2024-07-19,0.0,450,4,0,13004,234,17352,257,0.0,0.0,Hladký,0
0,1995-09-23,0,0,True,True,0,0,0,0,0,192290,None,,0,0,-1,1,0.0,627,246,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Connor,0.0,579,235,0,0,0,False,0.0,632,246,186,False,0.0,629,245,0,Achilles injury - Unknown return date,2025-08-22T12:30:06.986449Z,44,512,103,p192290,0,0,None,0,,192290.jpg,0.0,639,246,0,0,244,False,0,0,[],Roberts,0.0,636,221,False,None,0,0,i,0,3,90,2021-08-31,0.0,599,243,0,1215,30,8739,23,0.0,0.0,Roberts,0
1,1990-05-28,3,117,True,True,100,100,3,0.15,97,58621,None,,0,0,-1,1,93.3,216,59,130,6.55,None,,1,2,1.3,1.8,1,0.60,0.03,0.72,0.04,0.12,39.63,2.0,0.01,Kyle,1.8,213,82,38,1.91,0,False,40.5,219,72,187,False,287.8,129,55,1786,,2025-12-06T20:00:09.097987Z,44,506,98,p58621,0,0,None,0,,58621.jpg,2.1,298,115,92,0,241,False,0,0.0,[],Walker,1.1,172,69,False,None,20,1.01,a,33,3,90,2025-07-05,22.0,343,113,43,130466,1123,238576,2009,0.4,9.8,Walker,7
0,1999-02-28,0,0,False,True,0,None,0,0,0,247245,None,,0,0,-2,2,0.0,473,176,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Hannes,0.0,408,149,0,0,0,False,0.0,485,176,188,False,0.0,482,176,0,has joined Lugano permanently.,2026-01-07T10:23:30.095250Z,38,772,239,p247245,0,0,None,0,,247245.jpg,0.0,492,176,0,0,92,False,0,0,[],Delcroix,0.3,332,123,False,None,0,0,u,0,3,90,2023-08-22,0.0,432,165,0,26052,12,34938,1373,0.0,0.0,Delcroix,0
